date,taxon,group,count_per_m3,temp_c,humidity_pct,wind_ms
2025-04-28,Betulaceae (неопред.),древесные,14.0,20.0,61.0,3.9
2025-04-28,Picea (ель),древесные,6.0,20.0,61.0,3.9
2025-04-28,Pinaceae (неопред.),древесные,14.0,20.0,61.0,3.9
2025-04-29,Betulaceae (неопред.),древесные,16.0,21.0,61.0,3.9
2025-04-29,Picea (ель),древесные,6.0,21.0,61.0,3.9
2025-04-29,Pinaceae (неопред.),древесные,14.0,21.0,61.0,3.9
2025-04-30,Betulaceae (неопред.),древесные,14.0,21.0,61.0,3.5
2025-04-30,Picea (ель),древесные,6.0,21.0,61.0,3.5
2025-04-30,Pinaceae (неопред.),древесные,14.0,21.0,61.0,3.5
2025-05-01,Betulaceae (неопред.),древесные,16.0,20.0,61.0,3.9
2025-05-01,Picea (ель),древесные,7.0,20.0,61.0,3.9
2025-05-01,Pinaceae (неопред.),древесные,12.0,20.0,61.0,3.9
2025-05-02,Betulaceae (неопред.),древесные,16.0,20.0,61.0,3.7
2025-05-02,Picea (ель),древесные,6.0,20.0,61.0,3.7
2025-05-02,Pinaceae (неопред.),древесные,14.0,20.0,61.0,3.7
2025-05-03,Betulaceae (неопред.),древесные,14.0,20.0,62.0,3.8
2025-05-03,Picea (ель),древесные,6.0,20.0,62.0,3.8
2025-05-03,Pinaceae (неопред.),древесные,14.0,20.0,62.0,3.8
2025-05-04,Betulaceae (неопред.),древесные,14.0,22.0,61.0,3.4
2025-05-04,Picea (ель),древесные,6.0,22.0,61.0,3.4
2025-05-04,Pinaceae (неопред.),древесные,14.0,22.0,61.0,3.4
2025-05-05,Betula (берёза),древесные,14.0,23.0,57.99999999999999,3.7
2025-05-05,Cedrus (кедр),древесные,2.0,23.0,57.99999999999999,3.7
2025-05-05,Convolvulus (вьюнок),травы,2.0,23.0,57.99999999999999,3.7
2025-05-05,Corylus (лещина),древесные,2.0,23.0,57.99999999999999,3.7
2025-05-05,Cyperaceae (осоковые),травы,4.0,23.0,57.99999999999999,3.7
2025-05-05,Onobrychis (эспарцет),травы,2.0,23.0,57.99999999999999,3.7
2025-05-05,Pinaceae (неопред.),древесные,25.0,23.0,57.99999999999999,3.7
2025-05-05,Poaceae (злаковые),травы,7.0,23.0,57.99999999999999,3.7
2025-05-05,Salix (ива),древесные,2.0,23.0,57.99999999999999,3.7
2025-05-05,Taraxacum (одуванчик),травы,3.0,23.0,57.99999999999999,3.7
2025-05-05,Ulmus (вяз),древесные,16.0,23.0,57.99999999999999,3.7
2025-05-06,Betula (берёза),древесные,12.0,22.0,63.0,4.0
2025-05-06,Cedrus (кедр),древесные,2.0,22.0,63.0,4.0
2025-05-06,Convolvulus (вьюнок),травы,2.0,22.0,63.0,4.0
2025-05-06,Corylus (лещина),древесные,1.0,22.0,63.0,4.0
2025-05-06,Cyperaceae (осоковые),травы,3.0,22.0,63.0,4.0
2025-05-06,Onobrychis (эспарцет),травы,2.0,22.0,63.0,4.0
2025-05-06,Pinaceae (неопред.),древесные,22.0,22.0,63.0,4.0
2025-05-06,Poaceae (злаковые),травы,7.0,22.0,63.0,4.0
2025-05-06,Salix (ива),древесные,3.0,22.0,63.0,4.0
2025-05-06,Taraxacum (одуванчик),травы,3.0,22.0,63.0,4.0
2025-05-06,Ulmus (вяз),древесные,17.0,22.0,63.0,4.0
2025-05-07,Betula (берёза),древесные,12.0,23.0,60.0,3.7
2025-05-07,Cedrus (кедр),древесные,2.0,23.0,60.0,3.7
2025-05-07,Convolvulus (вьюнок),травы,2.0,23.0,60.0,3.7
2025-05-07,Corylus (лещина),древесные,3.0,23.0,60.0,3.7
2025-05-07,Cyperaceae (осоковые),травы,3.0,23.0,60.0,3.7
2025-05-07,Onobrychis (эспарцет),травы,2.0,23.0,60.0,3.7
2025-05-07,Pinaceae (неопред.),древесные,24.0,23.0,60.0,3.7
2025-05-07,Poaceae (злаковые),травы,7.0,23.0,60.0,3.7
2025-05-07,Salix (ива),древесные,3.0,23.0,60.0,3.7
2025-05-07,Taraxacum (одуванчик),травы,3.0,23.0,60.0,3.7
2025-05-07,Ulmus (вяз),древесные,16.0,23.0,60.0,3.7
2025-05-08,Betula (берёза),древесные,13.0,24.0,56.00000000000001,3.2
2025-05-08,Cedrus (кедр),древесные,2.0,24.0,56.00000000000001,3.2
2025-05-08,Convolvulus (вьюнок),травы,2.0,24.0,56.00000000000001,3.2
2025-05-08,Corylus (лещина),древесные,3.0,24.0,56.00000000000001,3.2
2025-05-08,Cyperaceae (осоковые),травы,3.0,24.0,56.00000000000001,3.2
2025-05-08,Onobrychis (эспарцет),травы,2.0,24.0,56.00000000000001,3.2
2025-05-08,Pinaceae (неопред.),древесные,26.0,24.0,56.00000000000001,3.2
2025-05-08,Poaceae (злаковые),травы,7.0,24.0,56.00000000000001,3.2
2025-05-08,Salix (ива),древесные,3.0,24.0,56.00000000000001,3.2
2025-05-08,Taraxacum (одуванчик),травы,3.0,24.0,56.00000000000001,3.2
2025-05-08,Ulmus (вяз),древесные,17.0,24.0,56.00000000000001,3.2
2025-05-09,Betula (берёза),древесные,11.0,24.0,57.99999999999999,3.5
2025-05-09,Cedrus (кедр),древесные,2.0,24.0,57.99999999999999,3.5
2025-05-09,Convolvulus (вьюнок),травы,2.0,24.0,57.99999999999999,3.5
2025-05-09,Corylus (лещина),древесные,3.0,24.0,57.99999999999999,3.5
2025-05-09,Cyperaceae (осоковые),травы,4.0,24.0,57.99999999999999,3.5
2025-05-09,Onobrychis (эспарцет),травы,2.0,24.0,57.99999999999999,3.5
2025-05-09,Pinaceae (неопред.),древесные,25.0,24.0,57.99999999999999,3.5
2025-05-09,Poaceae (злаковые),травы,7.0,24.0,57.99999999999999,3.5
2025-05-09,Salix (ива),древесные,3.0,24.0,57.99999999999999,3.5
2025-05-09,Taraxacum (одуванчик),травы,3.0,24.0,57.99999999999999,3.5
2025-05-09,Ulmus (вяз),древесные,17.0,24.0,57.99999999999999,3.5
2025-05-10,Betula (берёза),древесные,12.0,23.0,61.0,3.7
2025-05-10,Cedrus (кедр),древесные,3.0,23.0,61.0,3.7
2025-05-10,Convolvulus (вьюнок),травы,3.0,23.0,61.0,3.7
2025-05-10,Corylus (лещина),древесные,3.0,23.0,61.0,3.7
2025-05-10,Cyperaceae (осоковые),травы,4.0,23.0,61.0,3.7
2025-05-10,Onobrychis (эспарцет),травы,3.0,23.0,61.0,3.7
2025-05-10,Pinaceae (неопред.),древесные,26.0,23.0,61.0,3.7
2025-05-10,Poaceae (злаковые),травы,7.0,23.0,61.0,3.7
2025-05-10,Salix (ива),древесные,3.0,23.0,61.0,3.7
2025-05-10,Taraxacum (одуванчик),травы,3.0,23.0,61.0,3.7
2025-05-10,Ulmus (вяз),древесные,17.0,23.0,61.0,3.7
2025-05-11,Betula (берёза),древесные,12.0,23.0,57.99999999999999,3.4
2025-05-11,Cedrus (кедр),древесные,2.0,23.0,57.99999999999999,3.4
2025-05-11,Convolvulus (вьюнок),травы,2.0,23.0,57.99999999999999,3.4
2025-05-11,Corylus (лещина),древесные,2.0,23.0,57.99999999999999,3.4
2025-05-11,Cyperaceae (осоковые),травы,3.0,23.0,57.99999999999999,3.4
2025-05-11,Onobrychis (эспарцет),травы,2.0,23.0,57.99999999999999,3.4
2025-05-11,Pinaceae (неопред.),древесные,24.0,23.0,57.99999999999999,3.4
2025-05-11,Poaceae (злаковые),травы,7.0,23.0,57.99999999999999,3.4
2025-05-11,Salix (ива),древесные,3.0,23.0,57.99999999999999,3.4
2025-05-11,Taraxacum (одуванчик),травы,3.0,23.0,57.99999999999999,3.4
2025-05-11,Ulmus (вяз),древесные,17.0,23.0,57.99999999999999,3.4
2025-05-12,Acacia (акация),древесные,4.0,23.0,60.0,3.4
2025-05-12,Brassica (рапс),травы,19.0,23.0,60.0,3.4
2025-05-12,Cyperaceae (осоковые),травы,19.0,23.0,60.0,3.4
2025-05-12,Lamiaceae (яснотковые),травы,7.0,23.0,60.0,3.4
2025-05-12,Onobrychis (эспарцет),травы,9.0,23.0,60.0,3.4
2025-05-12,Picea (ель),древесные,31.0,23.0,60.0,3.4
2025-05-12,Pinaceae (неопред.),древесные,45.0,23.0,60.0,3.4
2025-05-12,Poaceae (злаковые),травы,30.0,23.0,60.0,3.4
2025-05-12,Sedum (очиток),травы,3.0,23.0,60.0,3.4
2025-05-12,Taraxacum (одуванчик),травы,4.0,23.0,60.0,3.4
2025-05-13,Acacia (акация),древесные,4.0,24.0,57.99999999999999,3.5
2025-05-13,Brassica (рапс),травы,21.0,24.0,57.99999999999999,3.5
2025-05-13,Cyperaceae (осоковые),травы,19.0,24.0,57.99999999999999,3.5
2025-05-13,Lamiaceae (яснотковые),травы,6.0,24.0,57.99999999999999,3.5
2025-05-13,Onobrychis (эспарцет),травы,9.0,24.0,57.99999999999999,3.5
2025-05-13,Picea (ель),древесные,31.0,24.0,57.99999999999999,3.5
2025-05-13,Pinaceae (неопред.),древесные,45.0,24.0,57.99999999999999,3.5
2025-05-13,Poaceae (злаковые),травы,28.0,24.0,57.99999999999999,3.5
2025-05-13,Sedum (очиток),травы,3.0,24.0,57.99999999999999,3.5
2025-05-13,Taraxacum (одуванчик),травы,4.0,24.0,57.99999999999999,3.5
2025-05-14,Acacia (акация),древесные,0.0,24.0,56.99999999999999,4.0
2025-05-14,Brassica (рапс),травы,19.0,24.0,56.99999999999999,4.0
2025-05-14,Cyperaceae (осоковые),травы,20.0,24.0,56.99999999999999,4.0
2025-05-14,Lamiaceae (яснотковые),травы,7.0,24.0,56.99999999999999,4.0
2025-05-14,Onobrychis (эспарцет),травы,9.0,24.0,56.99999999999999,4.0
2025-05-14,Picea (ель),древесные,31.0,24.0,56.99999999999999,4.0
2025-05-14,Pinaceae (неопред.),древесные,45.0,24.0,56.99999999999999,4.0
2025-05-14,Poaceae (злаковые),травы,30.0,24.0,56.99999999999999,4.0
2025-05-14,Sedum (очиток),травы,3.0,24.0,56.99999999999999,4.0
2025-05-14,Taraxacum (одуванчик),травы,4.0,24.0,56.99999999999999,4.0
2025-05-15,Acacia (акация),древесные,3.0,25.0,55.00000000000001,3.2
2025-05-15,Brassica (рапс),травы,21.0,25.0,55.00000000000001,3.2
2025-05-15,Cyperaceae (осоковые),травы,19.0,25.0,55.00000000000001,3.2
2025-05-15,Lamiaceae (яснотковые),травы,7.0,25.0,55.00000000000001,3.2
2025-05-15,Onobrychis (эспарцет),травы,6.0,25.0,55.00000000000001,3.2
2025-05-15,Picea (ель),древесные,31.0,25.0,55.00000000000001,3.2
2025-05-15,Pinaceae (неопред.),древесные,45.0,25.0,55.00000000000001,3.2
2025-05-15,Poaceae (злаковые),травы,28.0,25.0,55.00000000000001,3.2
2025-05-15,Sedum (очиток),травы,3.0,25.0,55.00000000000001,3.2
2025-05-15,Taraxacum (одуванчик),травы,4.0,25.0,55.00000000000001,3.2
2025-05-16,Acacia (акация),древесные,4.0,25.0,56.99999999999999,4.0
2025-05-16,Brassica (рапс),травы,22.0,25.0,56.99999999999999,4.0
2025-05-16,Cyperaceae (осоковые),травы,21.0,25.0,56.99999999999999,4.0
2025-05-16,Lamiaceae (яснотковые),травы,7.0,25.0,56.99999999999999,4.0
2025-05-16,Onobrychis (эспарцет),травы,10.0,25.0,56.99999999999999,4.0
2025-05-16,Picea (ель),древесные,31.0,25.0,56.99999999999999,4.0
2025-05-16,Pinaceae (неопред.),древесные,50.0,25.0,56.99999999999999,4.0
2025-05-16,Poaceae (злаковые),травы,29.0,25.0,56.99999999999999,4.0
2025-05-16,Sedum (очиток),травы,4.0,25.0,56.99999999999999,4.0
2025-05-16,Taraxacum (одуванчик),травы,4.0,25.0,56.99999999999999,4.0
2025-05-17,Acacia (акация),древесные,0.0,24.0,57.99999999999999,3.5
2025-05-17,Brassica (рапс),травы,19.0,24.0,57.99999999999999,3.5
2025-05-17,Cyperaceae (осоковые),травы,19.0,24.0,57.99999999999999,3.5
2025-05-17,Lamiaceae (яснотковые),травы,7.0,24.0,57.99999999999999,3.5
2025-05-17,Onobrychis (эспарцет),травы,9.0,24.0,57.99999999999999,3.5
2025-05-17,Picea (ель),древесные,28.0,24.0,57.99999999999999,3.5
2025-05-17,Pinaceae (неопред.),древесные,43.0,24.0,57.99999999999999,3.5
2025-05-17,Poaceae (злаковые),травы,28.0,24.0,57.99999999999999,3.5
2025-05-17,Sedum (очиток),травы,0.0,24.0,57.99999999999999,3.5
2025-05-17,Taraxacum (одуванчик),травы,4.0,24.0,57.99999999999999,3.5
2025-05-18,Acacia (акация),древесные,0.0,24.0,57.99999999999999,4.0
2025-05-18,Brassica (рапс),травы,19.0,24.0,57.99999999999999,4.0
2025-05-18,Cyperaceae (осоковые),травы,20.0,24.0,57.99999999999999,4.0
2025-05-18,Lamiaceae (яснотковые),травы,6.0,24.0,57.99999999999999,4.0
2025-05-18,Onobrychis (эспарцет),травы,9.0,24.0,57.99999999999999,4.0
2025-05-18,Picea (ель),древесные,34.0,24.0,57.99999999999999,4.0
2025-05-18,Pinaceae (неопред.),древесные,47.0,24.0,57.99999999999999,4.0
2025-05-18,Poaceae (злаковые),травы,28.0,24.0,57.99999999999999,4.0
2025-05-18,Sedum (очиток),травы,0.0,24.0,57.99999999999999,4.0
2025-05-18,Taraxacum (одуванчик),травы,4.0,24.0,57.99999999999999,4.0
2025-05-19,Apiaceae (зонтичные),травы,30.0,23.0,57.99999999999999,3.7
2025-05-19,Cyperaceae (осоковые),травы,15.0,23.0,57.99999999999999,3.7
2025-05-19,Helianthus (подсолнечник),травы,6.0,23.0,57.99999999999999,3.7
2025-05-19,Lavatera (хатьма),травы,37.0,23.0,57.99999999999999,3.7
2025-05-19,Onobrychis (эспарцет),травы,9.0,23.0,57.99999999999999,3.7
2025-05-19,Papaveraceae (маковые),травы,16.0,23.0,57.99999999999999,3.7
2025-05-19,Pinaceae (неопред.),древесные,7.0,23.0,57.99999999999999,3.7
2025-05-19,Poaceae (злаковые),травы,12.0,23.0,57.99999999999999,3.7
2025-05-20,Apiaceae (зонтичные),травы,28.0,23.0,56.99999999999999,3.5
2025-05-20,Cyperaceae (осоковые),травы,15.0,23.0,56.99999999999999,3.5
2025-05-20,Helianthus (подсолнечник),травы,6.0,23.0,56.99999999999999,3.5
2025-05-20,Lavatera (хатьма),травы,37.0,23.0,56.99999999999999,3.5
2025-05-20,Onobrychis (эспарцет),травы,9.0,23.0,56.99999999999999,3.5
2025-05-20,Papaveraceae (маковые),травы,16.0,23.0,56.99999999999999,3.5
2025-05-20,Pinaceae (неопред.),древесные,6.0,23.0,56.99999999999999,3.5
2025-05-20,Poaceae (злаковые),травы,12.0,23.0,56.99999999999999,3.5
2025-05-21,Apiaceae (зонтичные),травы,30.0,24.0,57.99999999999999,4.4
2025-05-21,Cyperaceae (осоковые),травы,16.0,24.0,57.99999999999999,4.4
2025-05-21,Helianthus (подсолнечник),травы,5.0,24.0,57.99999999999999,4.4
2025-05-21,Lavatera (хатьма),травы,37.0,24.0,57.99999999999999,4.4
2025-05-21,Onobrychis (эспарцет),травы,9.0,24.0,57.99999999999999,4.4
2025-05-21,Papaveraceae (маковые),травы,16.0,24.0,57.99999999999999,4.4
2025-05-21,Pinaceae (неопред.),древесные,6.0,24.0,57.99999999999999,4.4
2025-05-21,Poaceae (злаковые),травы,12.0,24.0,57.99999999999999,4.4
2025-05-22,Apiaceae (зонтичные),травы,28.0,24.0,56.99999999999999,3.9
2025-05-22,Cyperaceae (осоковые),травы,13.0,24.0,56.99999999999999,3.9
2025-05-22,Helianthus (подсолнечник),травы,0.0,24.0,56.99999999999999,3.9
2025-05-22,Lavatera (хатьма),травы,37.0,24.0,56.99999999999999,3.9
2025-05-22,Onobrychis (эспарцет),травы,9.0,24.0,56.99999999999999,3.9
2025-05-22,Papaveraceae (маковые),травы,12.0,24.0,56.99999999999999,3.9
2025-05-22,Pinaceae (неопред.),древесные,7.0,24.0,56.99999999999999,3.9
2025-05-22,Poaceae (злаковые),травы,12.0,24.0,56.99999999999999,3.9
2025-05-23,Apiaceae (зонтичные),травы,29.0,24.0,57.99999999999999,3.7
2025-05-23,Cyperaceae (осоковые),травы,15.0,24.0,57.99999999999999,3.7
2025-05-23,Helianthus (подсолнечник),травы,8.0,24.0,57.99999999999999,3.7
2025-05-23,Lavatera (хатьма),травы,34.0,24.0,57.99999999999999,3.7
2025-05-23,Onobrychis (эспарцет),травы,9.0,24.0,57.99999999999999,3.7
2025-05-23,Papaveraceae (маковые),травы,16.0,24.0,57.99999999999999,3.7
2025-05-23,Pinaceae (неопред.),древесные,0.0,24.0,57.99999999999999,3.7
2025-05-23,Poaceae (злаковые),травы,12.0,24.0,57.99999999999999,3.7
2025-05-24,Apiaceae (зонтичные),травы,30.0,24.0,57.99999999999999,3.2
2025-05-24,Cyperaceae (осоковые),травы,15.0,24.0,57.99999999999999,3.2
2025-05-24,Helianthus (подсолнечник),травы,6.0,24.0,57.99999999999999,3.2
2025-05-24,Lavatera (хатьма),травы,37.0,24.0,57.99999999999999,3.2
2025-05-24,Onobrychis (эспарцет),травы,9.0,24.0,57.99999999999999,3.2
2025-05-24,Papaveraceae (маковые),травы,16.0,24.0,57.99999999999999,3.2
2025-05-24,Pinaceae (неопред.),древесные,7.0,24.0,57.99999999999999,3.2
2025-05-24,Poaceae (злаковые),травы,12.0,24.0,57.99999999999999,3.2
2025-05-25,Apiaceae (зонтичные),травы,31.0,25.0,55.00000000000001,3.5
2025-05-25,Cyperaceae (осоковые),травы,12.0,25.0,55.00000000000001,3.5
2025-05-25,Helianthus (подсолнечник),травы,6.0,25.0,55.00000000000001,3.5
2025-05-25,Lavatera (хатьма),травы,40.0,25.0,55.00000000000001,3.5
2025-05-25,Onobrychis (эспарцет),травы,6.0,25.0,55.00000000000001,3.5
2025-05-25,Papaveraceae (маковые),травы,16.0,25.0,55.00000000000001,3.5
2025-05-25,Pinaceae (неопред.),древесные,4.0,25.0,55.00000000000001,3.5
2025-05-25,Poaceae (злаковые),травы,12.0,25.0,55.00000000000001,3.5
2025-05-26,Apiaceae (зонтичные),травы,31.0,25.0,55.00000000000001,3.9
2025-05-26,Brassica (рапс),травы,16.0,25.0,55.00000000000001,3.9
2025-05-26,Cyperaceae (осоковые),травы,16.0,25.0,55.00000000000001,3.9
2025-05-26,Helianthus (подсолнечник),травы,0.0,25.0,55.00000000000001,3.9
2025-05-26,Lavatera (хатьма),травы,22.0,25.0,55.00000000000001,3.9
2025-05-26,Onobrychis (эспарцет),травы,19.0,25.0,55.00000000000001,3.9
2025-05-26,Papaveraceae (маковые),травы,12.0,25.0,55.00000000000001,3.9
2025-05-26,Pinaceae (неопред.),древесные,6.0,25.0,55.00000000000001,3.9
2025-05-26,Poaceae (злаковые),травы,6.0,25.0,55.00000000000001,3.9
2025-05-27,Apiaceae (зонтичные),травы,19.0,26.0,54.0,3.9
2025-05-27,Brassica (рапс),травы,14.0,26.0,54.0,3.9
2025-05-27,Cyperaceae (осоковые),травы,12.0,26.0,54.0,3.9
2025-05-27,Helianthus (подсолнечник),травы,0.0,26.0,54.0,3.9
2025-05-27,Lavatera (хатьма),травы,24.0,26.0,54.0,3.9
2025-05-27,Onobrychis (эспарцет),травы,19.0,26.0,54.0,3.9
2025-05-27,Papaveraceae (маковые),травы,12.0,26.0,54.0,3.9
2025-05-27,Pinaceae (неопред.),древесные,6.0,26.0,54.0,3.9
2025-05-27,Poaceae (злаковые),травы,4.0,26.0,54.0,3.9
2025-05-28,Apiaceae (зонтичные),травы,19.0,26.0,52.0,3.4
2025-05-28,Brassica (рапс),травы,16.0,26.0,52.0,3.4
2025-05-28,Cyperaceae (осоковые),травы,16.0,26.0,52.0,3.4
2025-05-28,Helianthus (подсолнечник),травы,0.0,26.0,52.0,3.4
2025-05-28,Lavatera (хатьма),травы,22.0,26.0,52.0,3.4
2025-05-28,Onobrychis (эспарцет),травы,9.0,26.0,52.0,3.4
2025-05-28,Papaveraceae (маковые),травы,12.0,26.0,52.0,3.4
2025-05-28,Pinaceae (неопред.),древесные,6.0,26.0,52.0,3.4
2025-05-28,Poaceae (злаковые),травы,6.0,26.0,52.0,3.4
2025-05-29,Apiaceae (зонтичные),травы,19.0,27.0,52.0,3.5
2025-05-29,Brassica (рапс),травы,16.0,27.0,52.0,3.5
2025-05-29,Cyperaceae (осоковые),травы,16.0,27.0,52.0,3.5
2025-05-29,Helianthus (подсолнечник),травы,0.0,27.0,52.0,3.5
2025-05-29,Lavatera (хатьма),травы,29.0,27.0,52.0,3.5
2025-05-29,Onobrychis (эспарцет),травы,7.0,27.0,52.0,3.5
2025-05-29,Papaveraceae (маковые),травы,12.0,27.0,52.0,3.5
2025-05-29,Pinaceae (неопред.),древесные,0.0,27.0,52.0,3.5
2025-05-29,Poaceae (злаковые),травы,5.0,27.0,52.0,3.5
2025-05-30,Apiaceae (зонтичные),травы,32.0,27.0,52.0,3.5
2025-05-30,Brassica (рапс),травы,0.0,27.0,52.0,3.5
2025-05-30,Cyperaceae (осоковые),травы,12.0,27.0,52.0,3.5
2025-05-30,Helianthus (подсолнечник),травы,4.0,27.0,52.0,3.5
2025-05-30,Lavatera (хатьма),травы,40.0,27.0,52.0,3.5
2025-05-30,Onobrychis (эспарцет),травы,6.0,27.0,52.0,3.5
2025-05-30,Papaveraceae (маковые),травы,16.0,27.0,52.0,3.5
2025-05-30,Pinaceae (неопред.),древесные,0.0,27.0,52.0,3.5
2025-05-30,Poaceae (злаковые),травы,12.0,27.0,52.0,3.5
2025-05-31,Apiaceae (зонтичные),травы,19.0,27.0,51.0,3.4
2025-05-31,Brassica (рапс),травы,16.0,27.0,51.0,3.4
2025-05-31,Cyperaceae (осоковые),травы,16.0,27.0,51.0,3.4
2025-05-31,Helianthus (подсолнечник),травы,0.0,27.0,51.0,3.4
2025-05-31,Lavatera (хатьма),травы,22.0,27.0,51.0,3.4
2025-05-31,Onobrychis (эспарцет),травы,19.0,27.0,51.0,3.4
2025-05-31,Papaveraceae (маковые),травы,12.0,27.0,51.0,3.4
2025-05-31,Pinaceae (неопред.),древесные,6.0,27.0,51.0,3.4
2025-05-31,Poaceae (злаковые),травы,6.0,27.0,51.0,3.4
2025-06-01,Apiaceae (зонтичные),травы,22.0,27.0,52.0,3.5
2025-06-01,Brassica (рапс),травы,16.0,27.0,52.0,3.5
2025-06-01,Cyperaceae (осоковые),травы,19.0,27.0,52.0,3.5
2025-06-01,Helianthus (подсолнечник),травы,0.0,27.0,52.0,3.5
2025-06-01,Lavatera (хатьма),травы,29.0,27.0,52.0,3.5
2025-06-01,Onobrychis (эспарцет),травы,13.0,27.0,52.0,3.5
2025-06-01,Papaveraceae (маковые),травы,16.0,27.0,52.0,3.5
2025-06-01,Pinaceae (неопред.),древесные,4.0,27.0,52.0,3.5
2025-06-01,Poaceae (злаковые),травы,6.0,27.0,52.0,3.5
2025-06-30,Alternaria alternata,плесень,0.0,32.0,44.0,3.4
2025-06-30,Artemisia (полынь),травы,9.0,32.0,44.0,3.4
2025-06-30,Cannabaceae (коноплёвые),травы,0.0,32.0,44.0,3.4
2025-06-30,Chenopodiaceae (маревые),травы,6.0,32.0,44.0,3.4
2025-06-30,Cupressaceae (кипарисовые),древесные,0.0,32.0,44.0,3.4
2025-06-30,Cyperaceae (осоковые),травы,6.0,32.0,44.0,3.4
2025-06-30,Fagus (бук),древесные,0.0,32.0,44.0,3.4
2025-06-30,Liliaceae (лилейные),травы,0.0,32.0,44.0,3.4
2025-06-30,Onobrychis (эспарцет),травы,6.0,32.0,44.0,3.4
2025-06-30,Plantago (подорожник),травы,0.0,32.0,44.0,3.4
2025-06-30,Poaceae (злаковые),травы,29.0,32.0,44.0,3.4
2025-06-30,Ranunculaceae (лютиковые),травы,11.0,32.0,44.0,3.4
2025-06-30,Rumex (щавель),травы,0.0,32.0,44.0,3.4
2025-07-01,Alternaria alternata,плесень,0.0,32.0,42.0,3.2
2025-07-01,Artemisia (полынь),травы,6.0,32.0,42.0,3.2
2025-07-01,Cannabaceae (коноплёвые),травы,4.0,32.0,42.0,3.2
2025-07-01,Chenopodiaceae (маревые),травы,6.0,32.0,42.0,3.2
2025-07-01,Cupressaceae (кипарисовые),древесные,0.0,32.0,42.0,3.2
2025-07-01,Cyperaceae (осоковые),травы,6.0,32.0,42.0,3.2
2025-07-01,Fagus (бук),древесные,0.0,32.0,42.0,3.2
2025-07-01,Liliaceae (лилейные),травы,0.0,32.0,42.0,3.2
2025-07-01,Onobrychis (эспарцет),травы,6.0,32.0,42.0,3.2
2025-07-01,Plantago (подорожник),травы,0.0,32.0,42.0,3.2
2025-07-01,Poaceae (злаковые),травы,25.0,32.0,42.0,3.2
2025-07-01,Ranunculaceae (лютиковые),травы,6.0,32.0,42.0,3.2
2025-07-01,Rumex (щавель),травы,0.0,32.0,42.0,3.2
2025-07-02,Alternaria alternata,плесень,7.0,32.0,43.0,4.0
2025-07-02,Artemisia (полынь),травы,24.0,32.0,43.0,4.0
2025-07-02,Cannabaceae (коноплёвые),травы,4.0,32.0,43.0,4.0
2025-07-02,Chenopodiaceae (маревые),травы,14.0,32.0,43.0,4.0
2025-07-02,Cupressaceae (кипарисовые),древесные,0.0,32.0,43.0,4.0
2025-07-02,Cyperaceae (осоковые),травы,0.0,32.0,43.0,4.0
2025-07-02,Fagus (бук),древесные,1.0,32.0,43.0,4.0
2025-07-02,Liliaceae (лилейные),травы,0.0,32.0,43.0,4.0
2025-07-02,Onobrychis (эспарцет),травы,0.0,32.0,43.0,4.0
2025-07-02,Plantago (подорожник),травы,7.0,32.0,43.0,4.0
2025-07-02,Poaceae (злаковые),травы,3.0,32.0,43.0,4.0
2025-07-02,Ranunculaceae (лютиковые),травы,0.0,32.0,43.0,4.0
2025-07-02,Rumex (щавель),травы,5.0,32.0,43.0,4.0
2025-07-03,Alternaria alternata,плесень,9.0,34.0,42.0,3.7
2025-07-03,Artemisia (полынь),травы,61.0,34.0,42.0,3.7
2025-07-03,Cannabaceae (коноплёвые),травы,0.0,34.0,42.0,3.7
2025-07-03,Chenopodiaceae (маревые),травы,45.0,34.0,42.0,3.7
2025-07-03,Cupressaceae (кипарисовые),древесные,7.0,34.0,42.0,3.7
2025-07-03,Cyperaceae (осоковые),травы,0.0,34.0,42.0,3.7
2025-07-03,Fagus (бук),древесные,0.0,34.0,42.0,3.7
2025-07-03,Liliaceae (лилейные),травы,0.0,34.0,42.0,3.7
2025-07-03,Onobrychis (эспарцет),травы,1.0,34.0,42.0,3.7
2025-07-03,Plantago (подорожник),травы,9.0,34.0,42.0,3.7
2025-07-03,Poaceae (злаковые),травы,7.0,34.0,42.0,3.7
2025-07-03,Ranunculaceae (лютиковые),травы,0.0,34.0,42.0,3.7
2025-07-03,Rumex (щавель),травы,2.0,34.0,42.0,3.7
2025-07-04,Alternaria alternata,плесень,11.0,35.0,44.0,3.5
2025-07-04,Artemisia (полынь),травы,8.0,35.0,44.0,3.5
2025-07-04,Cannabaceae (коноплёвые),травы,0.0,35.0,44.0,3.5
2025-07-04,Chenopodiaceae (маревые),травы,8.0,35.0,44.0,3.5
2025-07-04,Cupressaceae (кипарисовые),древесные,2.0,35.0,44.0,3.5
2025-07-04,Cyperaceae (осоковые),травы,0.0,35.0,44.0,3.5
2025-07-04,Fagus (бук),древесные,0.0,35.0,44.0,3.5
2025-07-04,Liliaceae (лилейные),травы,0.0,35.0,44.0,3.5
2025-07-04,Onobrychis (эспарцет),травы,0.0,35.0,44.0,3.5
2025-07-04,Plantago (подорожник),травы,1.0,35.0,44.0,3.5
2025-07-04,Poaceae (злаковые),травы,0.0,35.0,44.0,3.5
2025-07-04,Ranunculaceae (лютиковые),травы,0.0,35.0,44.0,3.5
2025-07-04,Rumex (щавель),травы,0.0,35.0,44.0,3.5
